dteday,hr,season,atemp,cnt,workingday,holiday,weathersit,casual,registered,temp,hum,windspeed,season_name,time_period
2012-10-27,21,4,25.0,209,0,0,2,49,160,0.52,0.72,0.2239,Fall,Evening (20:00-23:00)
2012-10-27,22,4,25.0,157,0,0,2,41,116,0.52,0.72,0.2537,Fall,Evening (20:00-23:00)
2012-10-27,23,4,25.0,167,0,0,2,31,136,0.52,0.68,0.3881,Fall,Evening (20:00-23:00)
2012-10-28,0,4,25.0,117,0,0,3,20,97,0.52,0.68,0.2985,Fall,Late night (00:00-05:00)
2012-10-28,1,4,24.240000000000002,133,0,0,2,22,111,0.5,0.72,0.2836,Fall,Late night (00:00-05:00)
2012-10-28,2,4,24.240000000000002,116,0,0,2,17,99,0.5,0.68,0.2985,Fall,Late night (00:00-05:00)
2012-10-28,3,4,24.240000000000002,79,0,0,2,18,61,0.5,0.63,0.3284,Fall,Late night (00:00-05:00)
2012-10-28,4,4,24.240000000000002,20,0,0,2,1,19,0.5,0.63,0.3582,Fall,Late night (00:00-05:00)
2012-10-28,5,4,24.240000000000002,28,0,0,2,6,22,0.5,0.63,0.2985,Fall,Late night (00:00-05:00)
2012-10-28,6,4,24.240000000000002,39,0,0,2,7,32,0.5,0.59,0.3284,Fall,Morning rush (06:00-09:00)
2012-10-28,7,4,24.240000000000002,65,0,0,2,17,48,0.5,0.59,0.2985,Fall,Morning rush (06:00-09:00)
2012-10-28,8,4,24.240000000000002,173,0,0,2,55,118,0.5,0.59,0.5522,Fall,Morning rush (06:00-09:00)
2012-10-28,9,4,24.240000000000002,330,0,0,2,124,206,0.5,0.55,0.4179,Fall,Morning rush (06:00-09:00)
2012-10-28,10,4,23.485,434,0,0,2,120,314,0.48,0.51,0.4179,Fall,Midday (10:00-15:00)
2012-10-28,11,4,24.240000000000002,462,0,0,2,110,352,0.5,0.51,0.3881,Fall,Midday (10:00-15:00)
2012-10-28,12,4,23.485,491,0,0,2,118,373,0.48,0.59,0.4925,Fall,Midday (10:00-15:00)
2012-10-28,13,4,23.485,391,0,0,2,75,316,0.48,0.59,0.4179,Fall,Midday (10:00-15:00)
2012-10-28,14,4,24.240000000000002,402,0,0,2,98,304,0.5,0.59,0.4478,Fall,Midday (10:00-15:00)
2012-10-28,15,4,24.240000000000002,301,0,0,2,76,225,0.5,0.63,0.4925,Fall,Midday (10:00-15:00)
2012-10-28,16,4,23.485,293,0,0,3,42,251,0.48,0.67,0.4627,Fall,Evening rush (16:00-19:00)
2012-10-28,17,4,22.725,225,0,0,3,37,188,0.46,0.77,0.5224,Fall,Evening rush (16:00-19:00)
2012-10-28,18,4,21.21,154,0,0,3,18,136,0.42,0.94,0.4925,Fall,Evening rush (16:00-19:00)
2012-10-28,19,4,21.21,54,0,0,3,7,47,0.42,0.94,0.3582,Fall,Evening rush (16:00-19:00)
2012-10-28,20,4,21.21,55,0,0,3,4,51,0.42,0.94,0.4627,Fall,Evening (20:00-23:00)
2012-10-28,21,4,21.97,46,0,0,3,2,44,0.44,0.88,0.4179,Fall,Evening (20:00-23:00)
2012-10-28,22,4,21.97,37,0,0,3,2,35,0.44,0.88,0.3582,Fall,Evening (20:00-23:00)
2012-10-28,23,4,21.21,14,0,0,3,2,12,0.42,0.94,0.3582,Fall,Evening (20:00-23:00)
2012-10-29,0,4,21.97,22,1,0,3,2,20,0.44,0.88,0.3582,Fall,Late night (00:00-05:00)
2012-10-30,13,4,13.635,116,1,0,3,11,105,0.3,0.81,0.3582,Fall,Midday (10:00-15:00)
2012-10-30,14,4,13.635,126,1,0,3,8,118,0.3,0.81,0.3582,Fall,Midday (10:00-15:00)
2012-10-30,15,4,14.395,124,1,0,3,10,114,0.3,0.87,0.2537,Fall,Midday (10:00-15:00)
2012-10-30,16,4,14.395,98,1,0,3,15,83,0.3,0.87,0.2537,Fall,Evening rush (16:00-19:00)
2012-10-30,17,4,14.395,124,1,0,3,19,105,0.3,0.87,0.2239,Fall,Evening rush (16:00-19:00)
2012-10-30,18,4,15.15,143,1,0,3,4,139,0.3,0.87,0.1343,Fall,Evening rush (16:00-19:00)
2012-10-30,19,4,24.240000000000002,115,1,0,2,6,109,0.5,0.68,0.194,Fall,Evening rush (16:00-19:00)
2012-10-30,20,4,14.395,81,1,0,2,5,76,0.3,0.81,0.194,Fall,Evening (20:00-23:00)
2012-10-30,21,4,15.909999999999998,64,1,0,2,4,60,0.3,0.87,0.1045,Fall,Evening (20:00-23:00)
2012-10-30,22,4,15.15,66,1,0,1,2,64,0.3,0.81,0.1343,Fall,Evening (20:00-23:00)
2012-10-30,23,4,15.15,39,1,0,1,3,36,0.3,0.81,0.1343,Fall,Evening (20:00-23:00)
2012-10-31,0,4,15.909999999999998,16,1,0,2,0,16,0.3,0.81,0.1045,Fall,Late night (00:00-05:00)
2012-10-31,1,4,15.909999999999998,8,1,0,2,0,8,0.3,0.81,0.0896,Fall,Late night (00:00-05:00)
2012-10-31,2,4,15.15,7,1,0,2,0,7,0.3,0.81,0.1343,Fall,Late night (00:00-05:00)
2012-10-31,3,4,15.909999999999998,3,1,0,2,0,3,0.3,0.81,0.1045,Fall,Late night (00:00-05:00)
2012-10-31,4,4,14.395,5,1,0,2,0,5,0.3,0.87,0.194,Fall,Late night (00:00-05:00)
2012-10-31,5,4,15.15,24,1,0,2,0,24,0.3,0.81,0.1343,Fall,Late night (00:00-05:00)
2012-10-31,6,4,15.15,116,1,0,1,0,116,0.3,0.81,0.1642,Fall,Morning rush (06:00-09:00)
2012-10-31,7,4,15.15,337,1,0,2,3,334,0.3,0.87,0.1343,Fall,Morning rush (06:00-09:00)
2012-10-31,8,4,16.665,621,1,0,1,6,615,0.32,0.81,0.1343,Fall,Morning rush (06:00-09:00)
2012-10-31,9,4,16.665,297,1,0,1,17,280,0.34,0.76,0.1343,Fall,Morning rush (06:00-09:00)
2012-10-31,10,4,16.665,168,1,0,1,21,147,0.36,0.71,0.2836,Fall,Midday (10:00-15:00)
2012-10-31,11,4,17.424999999999997,189,1,0,2,37,152,0.36,0.66,0.2239,Fall,Midday (10:00-15:00)
2012-10-31,12,4,20.455000000000002,241,1,0,1,44,197,0.4,0.58,0.194,Fall,Midday (10:00-15:00)
2012-10-31,13,4,21.21,213,1,0,1,22,191,0.42,0.5,0.2239,Fall,Midday (10:00-15:00)
2012-10-31,14,4,21.21,224,1,0,2,45,179,0.42,0.5,0.2239,Fall,Midday (10:00-15:00)
2012-10-31,15,4,21.21,230,1,0,1,33,197,0.42,0.54,0.1642,Fall,Midday (10:00-15:00)
2012-10-31,16,4,21.21,424,1,0,2,51,373,0.42,0.54,0.2239,Fall,Evening rush (16:00-19:00)
2012-10-31,17,4,20.455000000000002,723,1,0,2,39,684,0.4,0.58,0.1642,Fall,Evening rush (16:00-19:00)
2012-10-31,18,4,20.455000000000002,584,1,0,2,28,556,0.4,0.58,0.1642,Fall,Evening rush (16:00-19:00)
2012-10-31,19,4,20.455000000000002,410,1,0,2,27,383,0.4,0.5,0.194,Fall,Evening rush (16:00-19:00)
2012-10-31,20,4,20.455000000000002,268,1,0,2,9,259,0.4,0.5,0.194,Fall,Evening (20:00-23:00)
2012-10-31,21,4,20.455000000000002,192,1,0,2,12,180,0.4,0.5,0.194,Fall,Evening (20:00-23:00)
2012-10-31,22,4,17.424999999999997,165,1,0,1,18,147,0.36,0.57,0.1343,Fall,Evening (20:00-23:00)
2012-10-31,23,4,18.18,101,1,0,1,7,94,0.36,0.57,0.0896,Fall,Evening (20:00-23:00)
2012-11-01,0,4,18.18,60,1,0,1,8,52,0.36,0.57,0.0896,Fall,Late night (00:00-05:00)
2012-11-01,1,4,15.909999999999998,30,1,0,1,8,22,0.3,0.75,0.1045,Fall,Late night (00:00-05:00)
2012-11-01,2,4,16.665,20,1,0,1,10,10,0.32,0.66,0.1343,Fall,Late night (00:00-05:00)
2012-11-01,3,4,16.665,15,1,0,1,5,10,0.34,0.61,0.1343,Fall,Late night (00:00-05:00)
2012-11-01,4,4,17.424999999999997,10,1,0,2,2,8,0.34,0.66,0.1045,Fall,Late night (00:00-05:00)
2012-11-01,5,4,16.665,40,1,0,1,1,39,0.34,0.66,0.1343,Fall,Late night (00:00-05:00)
2012-11-01,6,4,16.665,148,1,0,1,2,146,0.34,0.61,0.1642,Fall,Morning rush (06:00-09:00)
2012-11-01,7,4,17.424999999999997,420,1,0,2,6,414,0.36,0.57,0.1642,Fall,Morning rush (06:00-09:00)
2012-11-01,8,4,18.94,680,1,0,2,12,668,0.36,0.56,0.1045,Fall,Morning rush (06:00-09:00)
2012-11-01,9,4,18.18,331,1,0,3,21,310,0.36,0.57,0.1045,Fall,Morning rush (06:00-09:00)
2012-11-01,10,4,17.424999999999997,146,1,0,3,13,133,0.36,0.62,0.194,Fall,Midday (10:00-15:00)
2012-11-01,11,4,17.424999999999997,170,1,0,3,14,156,0.36,0.62,0.194,Fall,Midday (10:00-15:00)
2012-11-01,12,4,19.695,221,1,0,3,23,198,0.38,0.62,0.1642,Fall,Midday (10:00-15:00)
2012-11-01,13,4,20.455000000000002,248,1,0,2,49,199,0.4,0.58,0.1642,Fall,Midday (10:00-15:00)
2012-11-01,14,4,20.455000000000002,185,1,0,2,31,154,0.4,0.5,0.2239,Fall,Midday (10:00-15:00)
2012-11-01,15,4,20.455000000000002,214,1,0,2,35,179,0.4,0.54,0.1642,Fall,Midday (10:00-15:00)
2012-11-01,16,4,20.455000000000002,344,1,0,2,31,313,0.4,0.54,0.1642,Fall,Evening rush (16:00-19:00)
2012-11-01,17,4,20.455000000000002,689,1,0,3,37,652,0.4,0.5,0.2239,Fall,Evening rush (16:00-19:00)
2012-11-01,18,4,20.455000000000002,678,1,0,2,50,628,0.4,0.5,0.1642,Fall,Evening rush (16:00-19:00)
2012-11-01,19,4,20.455000000000002,452,1,0,2,28,424,0.4,0.5,0.1642,Fall,Evening rush (16:00-19:00)
2012-11-01,20,4,19.695,296,1,0,2,16,280,0.38,0.54,0.2537,Fall,Evening (20:00-23:00)
2012-11-01,21,4,19.695,267,1,0,2,29,238,0.38,0.54,0.1343,Fall,Evening (20:00-23:00)
2012-11-01,22,4,17.424999999999997,202,1,0,1,27,175,0.36,0.57,0.1642,Fall,Evening (20:00-23:00)
2012-11-01,23,4,16.665,120,1,0,1,8,112,0.34,0.57,0.1642,Fall,Evening (20:00-23:00)
2012-11-02,0,4,16.665,50,1,0,1,10,40,0.34,0.57,0.1642,Fall,Late night (00:00-05:00)
2012-11-02,1,4,15.909999999999998,24,1,0,1,5,19,0.32,0.66,0.1642,Fall,Late night (00:00-05:00)
2012-11-02,2,4,15.909999999999998,10,1,0,1,3,7,0.32,0.66,0.1642,Fall,Late night (00:00-05:00)
2012-11-02,3,4,15.15,3,1,0,1,0,3,0.3,0.7,0.1642,Fall,Late night (00:00-05:00)
2012-11-02,4,4,15.909999999999998,7,1,0,1,1,6,0.3,0.7,0.1045,Fall,Late night (00:00-05:00)
2012-11-02,5,4,15.909999999999998,26,1,0,2,1,25,0.32,0.66,0.1642,Fall,Late night (00:00-05:00)
2012-11-02,6,4,15.15,122,1,0,1,2,120,0.3,0.7,0.1642,Fall,Morning rush (06:00-09:00)
2012-11-02,7,4,15.15,357,1,0,2,8,349,0.3,0.7,0.1343,Fall,Morning rush (06:00-09:00)
2012-11-02,8,4,16.665,687,1,0,1,31,656,0.32,0.57,0.1045,Fall,Morning rush (06:00-09:00)
2012-11-02,9,4,17.424999999999997,382,1,0,1,27,355,0.34,0.53,0.1045,Fall,Morning rush (06:00-09:00)
2012-11-02,10,4,19.695,204,1,0,1,21,183,0.38,0.46,0.2985,Fall,Midday (10:00-15:00)
2012-11-02,11,4,21.21,221,1,0,1,42,179,0.42,0.41,0.4179,Fall,Midday (10:00-15:00)
2012-11-02,12,4,21.21,292,1,0,1,52,240,0.42,0.41,0.3582,Fall,Midday (10:00-15:00)
2012-11-02,13,4,20.455000000000002,294,1,0,1,64,230,0.4,0.43,0.3582,Fall,Midday (10:00-15:00)
2012-11-02,14,4,20.455000000000002,262,1,0,2,63,199,0.4,0.4,0.4925,Fall,Midday (10:00-15:00)
2012-11-02,15,4,20.455000000000002,306,1,0,2,51,255,0.4,0.4,0.4179,Fall,Midday (10:00-15:00)
2012-11-02,16,4,19.695,421,1,0,1,48,373,0.38,0.4,0.3284,Fall,Evening rush (16:00-19:00)
2012-11-02,17,4,19.695,638,1,0,1,57,581,0.38,0.4,0.3284,Fall,Evening rush (16:00-19:00)
2012-11-02,18,4,19.695,522,1,0,2,32,490,0.38,0.43,0.3284,Fall,Evening rush (16:00-19:00)
2012-11-02,19,4,19.695,374,1,0,2,38,336,0.38,0.43,0.2985,Fall,Evening rush (16:00-19:00)
2012-11-02,20,4,16.665,221,1,0,2,14,207,0.36,0.46,0.4179,Fall,Evening (20:00-23:00)
2012-11-02,21,4,16.665,156,1,0,2,23,133,0.36,0.46,0.3582,Fall,Evening (20:00-23:00)
2012-11-02,22,4,16.665,149,1,0,1,14,135,0.36,0.46,0.2537,Fall,Evening (20:00-23:00)
2012-11-02,23,4,15.15,119,1,0,1,11,108,0.34,0.53,0.2985,Fall,Evening (20:00-23:00)
2012-11-03,0,4,16.665,108,0,0,1,9,99,0.34,0.53,0.1642,Fall,Late night (00:00-05:00)
2012-11-03,1,4,15.15,89,0,0,2,6,83,0.34,0.49,0.3284,Fall,Late night (00:00-05:00)
2012-11-03,2,4,15.909999999999998,46,0,0,2,10,36,0.34,0.49,0.2537,Fall,Late night (00:00-05:00)
2012-11-03,3,4,15.909999999999998,28,0,0,2,6,22,0.34,0.49,0.2537,Fall,Late night (00:00-05:00)
2012-11-03,4,4,15.15,16,0,0,2,8,8,0.32,0.49,0.2985,Fall,Late night (00:00-05:00)
2012-11-03,5,4,15.15,9,0,0,2,1,8,0.32,0.49,0.2537,Fall,Late night (00:00-05:00)
2012-11-03,6,4,15.909999999999998,21,0,0,2,4,17,0.32,0.49,0.194,Fall,Morning rush (06:00-09:00)
2012-11-03,7,4,15.15,59,0,0,2,1,58,0.32,0.49,0.2537,Fall,Morning rush (06:00-09:00)
2012-11-03,8,4,15.15,142,0,0,2,10,132,0.34,0.46,0.2985,Fall,Morning rush (06:00-09:00)
2012-11-03,9,4,15.15,219,0,0,2,31,188,0.34,0.49,0.2985,Fall,Morning rush (06:00-09:00)
2012-11-03,10,4,16.665,328,0,0,1,68,260,0.36,0.46,0.3881,Fall,Midday (10:00-15:00)
2012-11-03,11,4,16.665,340,0,0,2,56,284,0.36,0.46,0.3881,Fall,Midday (10:00-15:00)
2012-11-03,12,4,15.909999999999998,394,0,0,2,74,320,0.36,0.46,0.4627,Fall,Midday (10:00-15:00)
2012-11-03,13,4,16.665,449,0,0,2,110,339,0.36,0.46,0.3582,Fall,Midday (10:00-15:00)
2012-11-03,14,4,16.665,455,0,0,2,136,319,0.36,0.5,0.3284,Fall,Midday (10:00-15:00)
2012-11-03,15,4,15.909999999999998,448,0,0,2,117,331,0.36,0.46,0.4478,Fall,Midday (10:00-15:00)
2012-11-03,16,4,16.665,400,0,0,2,108,292,0.36,0.46,0.3284,Fall,Evening rush (16:00-19:00)
2012-11-03,17,4,16.665,410,0,0,2,112,298,0.36,0.46,0.2985,Fall,Evening rush (16:00-19:00)
2012-11-03,18,4,16.665,297,0,0,2,58,239,0.36,0.46,0.2836,Fall,Evening rush (16:00-19:00)
2012-11-03,19,4,17.424999999999997,239,0,0,1,22,217,0.36,0.5,0.1642,Fall,Evening rush (16:00-19:00)
2012-11-03,20,4,16.665,181,0,0,1,23,158,0.34,0.53,0.1343,Fall,Evening (20:00-23:00)
2012-11-03,21,4,17.424999999999997,166,0,0,1,31,135,0.34,0.53,0.1045,Fall,Evening (20:00-23:00)
2012-11-03,22,4,16.665,146,0,0,1,13,133,0.32,0.57,0.1045,Fall,Evening (20:00-23:00)
2012-11-03,23,4,16.665,148,0,0,1,15,133,0.32,0.57,0.1045,Fall,Evening (20:00-23:00)
2012-11-04,0,4,15.909999999999998,102,0,0,1,5,97,0.3,0.61,0.1045,Fall,Late night (00:00-05:00)
2012-11-04,1,4,14.395,165,0,0,1,26,139,0.26,0.81,0.0896,Fall,Late night (00:00-05:00)
2012-11-04,2,4,16.665,37,0,0,1,6,31,0.3,0.65,0.0,Fall,Late night (00:00-05:00)
2012-11-04,3,4,14.395,11,0,0,1,1,10,0.28,0.61,0.1045,Fall,Late night (00:00-05:00)
2012-11-04,4,4,13.635,9,0,0,1,2,7,0.26,0.65,0.1343,Fall,Late night (00:00-05:00)
2012-11-04,5,4,13.635,5,0,0,1,0,5,0.26,0.65,0.1045,Fall,Late night (00:00-05:00)
2012-11-04,6,4,14.395,16,0,0,1,2,14,0.28,0.61,0.1343,Fall,Morning rush (06:00-09:00)
2012-11-04,7,4,13.635,50,0,0,1,11,39,0.26,0.65,0.1045,Fall,Morning rush (06:00-09:00)
2012-11-04,8,4,15.15,149,0,0,1,34,115,0.3,0.56,0.1343,Fall,Morning rush (06:00-09:00)
2012-11-04,9,4,16.665,217,0,0,1,56,161,0.32,0.53,0.0,Fall,Morning rush (06:00-09:00)
2012-11-04,10,4,16.665,360,0,0,1,73,287,0.34,0.49,0.194,Fall,Midday (10:00-15:00)
2012-11-04,11,4,19.695,445,0,0,1,134,311,0.38,0.46,0.2239,Fall,Midday (10:00-15:00)
2012-11-04,12,4,19.695,504,0,0,1,150,354,0.38,0.46,0.2239,Fall,Midday (10:00-15:00)
2012-11-04,13,4,20.455000000000002,493,0,0,1,122,371,0.4,0.43,0.2239,Fall,Midday (10:00-15:00)
2012-11-04,14,4,20.455000000000002,509,0,0,1,149,360,0.4,0.4,0.194,Fall,Midday (10:00-15:00)
2012-11-04,15,4,20.455000000000002,449,0,0,1,149,300,0.4,0.4,0.2239,Fall,Midday (10:00-15:00)
2012-11-04,16,4,20.455000000000002,435,0,0,1,119,316,0.4,0.4,0.3284,Fall,Evening rush (16:00-19:00)
2012-11-04,17,4,17.424999999999997,327,0,0,1,57,270,0.36,0.43,0.194,Fall,Evening rush (16:00-19:00)
2012-11-04,18,4,17.424999999999997,237,0,0,1,31,206,0.36,0.43,0.2239,Fall,Evening rush (16:00-19:00)
2012-11-04,19,4,16.665,227,0,0,1,24,203,0.36,0.43,0.2537,Fall,Evening rush (16:00-19:00)
2012-11-04,20,4,14.395,141,0,0,1,7,134,0.32,0.53,0.3582,Fall,Evening (20:00-23:00)
2012-11-04,21,4,13.635,87,0,0,1,16,71,0.3,0.52,0.2985,Fall,Evening (20:00-23:00)
2012-11-04,22,4,14.395,79,0,0,1,15,64,0.3,0.52,0.2836,Fall,Evening (20:00-23:00)
2012-11-04,23,4,15.15,53,0,0,2,12,41,0.3,0.56,0.1642,Fall,Evening (20:00-23:00)
2012-11-05,0,4,14.395,23,1,0,2,3,20,0.3,0.56,0.194,Fall,Late night (00:00-05:00)
2012-11-05,1,4,15.15,8,1,0,2,0,8,0.3,0.56,0.1642,Fall,Late night (00:00-05:00)
2012-11-05,2,4,15.15,6,1,0,2,2,4,0.3,0.56,0.1642,Fall,Late night (00:00-05:00)
2012-11-05,3,4,14.395,4,1,0,2,1,3,0.3,0.56,0.2239,Fall,Late night (00:00-05:00)
2012-11-05,4,4,14.395,16,1,0,2,5,11,0.3,0.52,0.2537,Fall,Late night (00:00-05:00)
2012-11-05,5,4,13.635,39,1,0,2,1,38,0.3,0.52,0.3284,Fall,Late night (00:00-05:00)
2012-11-05,6,4,14.395,139,1,0,2,4,135,0.3,0.49,0.2836,Fall,Morning rush (06:00-09:00)
2012-11-05,7,4,14.395,461,1,0,2,8,453,0.3,0.49,0.2537,Fall,Morning rush (06:00-09:00)
2012-11-05,8,4,14.395,648,1,0,2,19,629,0.3,0.49,0.2239,Fall,Morning rush (06:00-09:00)
2012-11-05,9,4,14.395,257,1,0,2,18,239,0.3,0.52,0.2836,Fall,Morning rush (06:00-09:00)
2012-11-05,10,4,15.15,142,1,0,1,30,112,0.32,0.49,0.2836,Fall,Midday (10:00-15:00)
2012-11-05,11,4,15.909999999999998,150,1,0,1,31,119,0.34,0.46,0.2239,Fall,Midday (10:00-15:00)
2012-11-05,12,4,16.665,244,1,0,1,38,206,0.36,0.43,0.3284,Fall,Midday (10:00-15:00)
2012-11-05,13,4,16.665,222,1,0,1,39,183,0.36,0.4,0.2537,Fall,Midday (10:00-15:00)
2012-11-05,14,4,19.695,196,1,0,1,31,165,0.38,0.4,0.1642,Fall,Midday (10:00-15:00)
2012-11-05,15,4,19.695,231,1,0,1,24,207,0.38,0.4,0.2836,Fall,Midday (10:00-15:00)
2012-11-05,16,4,16.665,360,1,0,1,35,325,0.36,0.43,0.2836,Fall,Evening rush (16:00-19:00)
2012-11-05,17,4,15.909999999999998,638,1,0,1,34,604,0.34,0.46,0.2239,Fall,Evening rush (16:00-19:00)
2012-11-05,18,4,15.909999999999998,542,1,0,1,19,523,0.34,0.46,0.2239,Fall,Evening rush (16:00-19:00)
2012-11-05,19,4,15.909999999999998,372,1,0,1,11,361,0.32,0.49,0.1642,Fall,Evening rush (16:00-19:00)
2012-11-05,20,4,15.15,241,1,0,1,13,228,0.32,0.49,0.2537,Fall,Evening (20:00-23:00)
2012-11-05,21,4,14.395,152,1,0,1,8,144,0.3,0.52,0.2836,Fall,Evening (20:00-23:00)
2012-11-05,22,4,13.635,115,1,0,1,4,111,0.28,0.56,0.194,Fall,Evening (20:00-23:00)
2012-11-05,23,4,13.635,53,1,0,1,0,53,0.26,0.6,0.1343,Fall,Evening (20:00-23:00)
2012-11-06,0,4,12.879999999999999,19,1,0,1,1,18,0.24,0.6,0.1045,Fall,Late night (00:00-05:00)
2012-11-06,1,4,12.120000000000001,8,1,0,1,0,8,0.24,0.6,0.1642,Fall,Late night (00:00-05:00)
2012-11-06,2,4,12.879999999999999,2,1,0,1,0,2,0.24,0.65,0.0896,Fall,Late night (00:00-05:00)
2012-11-06,3,4,12.120000000000001,4,1,0,1,0,4,0.22,0.64,0.1045,Fall,Late night (00:00-05:00)
2012-11-06,4,4,12.879999999999999,7,1,0,1,0,7,0.22,0.69,0.0896,Fall,Late night (00:00-05:00)
2012-11-06,5,4,11.365,41,1,0,2,1,40,0.22,0.64,0.194,Fall,Late night (00:00-05:00)
2012-11-06,6,4,11.365,149,1,0,1,6,143,0.22,0.69,0.1343,Fall,Morning rush (06:00-09:00)
2012-11-06,7,4,10.605,387,1,0,1,9,378,0.2,0.69,0.1642,Fall,Morning rush (06:00-09:00)
2012-11-06,8,4,11.365,588,1,0,1,20,568,0.22,0.69,0.1642,Fall,Morning rush (06:00-09:00)
2012-11-06,9,4,12.879999999999999,363,1,0,1,25,338,0.26,0.6,0.1642,Fall,Morning rush (06:00-09:00)
2012-11-06,10,4,14.395,230,1,0,1,41,189,0.3,0.49,0.194,Fall,Midday (10:00-15:00)
2012-11-06,11,4,16.665,216,1,0,1,39,177,0.32,0.45,0.1343,Fall,Midday (10:00-15:00)
2012-11-06,12,4,16.665,248,1,0,1,31,217,0.32,0.45,0.1343,Fall,Midday (10:00-15:00)
2012-11-06,13,4,16.665,278,1,0,1,46,232,0.34,0.46,0.1343,Fall,Midday (10:00-15:00)
2012-11-06,14,4,18.18,240,1,0,1,44,196,0.36,0.4,0.1045,Fall,Midday (10:00-15:00)
2012-11-06,15,4,15.909999999999998,272,1,0,1,45,227,0.34,0.46,0.2537,Fall,Midday (10:00-15:00)
2012-11-06,16,4,16.665,402,1,0,1,33,369,0.34,0.46,0.1642,Fall,Evening rush (16:00-19:00)
2012-11-06,17,4,15.15,627,1,0,1,30,597,0.32,0.53,0.2239,Fall,Evening rush (16:00-19:00)
2012-11-06,18,4,15.15,497,1,0,1,20,477,0.32,0.57,0.2985,Fall,Evening rush (16:00-19:00)
2012-11-06,19,4,14.395,371,1,0,1,15,356,0.3,0.56,0.2239,Fall,Evening rush (16:00-19:00)
2012-11-06,20,4,14.395,228,1,0,1,10,218,0.3,0.61,0.2239,Fall,Evening (20:00-23:00)
2012-11-06,21,4,14.395,151,1,0,2,14,137,0.3,0.56,0.2537,Fall,Evening (20:00-23:00)
2012-11-06,22,4,14.395,153,1,0,2,17,136,0.3,0.56,0.2239,Fall,Evening (20:00-23:00)
2012-11-06,23,4,14.395,205,1,0,1,19,186,0.3,0.56,0.2239,Fall,Evening (20:00-23:00)
2012-11-07,0,4,14.395,283,1,0,2,49,234,0.3,0.56,0.2836,Fall,Late night (00:00-05:00)
2012-11-07,1,4,13.635,92,1,0,2,6,86,0.28,0.61,0.2537,Fall,Late night (00:00-05:00)
2012-11-07,2,4,12.879999999999999,74,1,0,2,6,68,0.28,0.56,0.2985,Fall,Late night (00:00-05:00)
2012-11-07,3,4,12.879999999999999,11,1,0,2,2,9,0.28,0.52,0.3284,Fall,Late night (00:00-05:00)
2012-11-07,4,4,12.879999999999999,9,1,0,2,0,9,0.28,0.52,0.2985,Fall,Late night (00:00-05:00)
2012-11-07,5,4,12.879999999999999,27,1,0,2,0,27,0.28,0.52,0.3284,Fall,Late night (00:00-05:00)
2012-11-07,6,4,12.120000000000001,118,1,0,2,3,115,0.26,0.56,0.2836,Fall,Morning rush (06:00-09:00)
2012-11-07,7,4,11.365,319,1,0,2,5,314,0.26,0.56,0.2985,Fall,Morning rush (06:00-09:00)
2012-11-07,8,4,12.120000000000001,601,1,0,2,18,583,0.26,0.6,0.2836,Fall,Morning rush (06:00-09:00)
2012-11-07,9,4,12.120000000000001,368,1,0,2,17,351,0.26,0.6,0.2836,Fall,Morning rush (06:00-09:00)
2012-11-07,10,4,12.879999999999999,178,1,0,2,27,151,0.28,0.56,0.2985,Fall,Midday (10:00-15:00)
2012-11-07,11,4,14.395,147,1,0,2,15,132,0.32,0.51,0.3582,Fall,Midday (10:00-15:00)
2012-11-07,12,4,15.15,212,1,0,2,24,188,0.32,0.53,0.2836,Fall,Midday (10:00-15:00)
2012-11-07,13,4,15.15,181,1,0,2,23,158,0.32,0.53,0.2537,Fall,Midday (10:00-15:00)
2012-11-07,14,4,14.395,161,1,0,2,19,142,0.32,0.53,0.3582,Fall,Midday (10:00-15:00)
2012-11-07,15,4,15.15,198,1,0,2,20,178,0.32,0.53,0.2985,Fall,Midday (10:00-15:00)
2012-11-07,16,4,14.395,273,1,0,2,23,250,0.32,0.53,0.3582,Fall,Evening rush (16:00-19:00)
2012-11-07,17,4,14.395,517,1,0,2,16,501,0.32,0.53,0.3881,Fall,Evening rush (16:00-19:00)
2012-11-07,18,4,14.395,465,1,0,2,17,448,0.32,0.53,0.3582,Fall,Evening rush (16:00-19:00)
2012-11-07,19,4,13.635,319,1,0,2,17,302,0.3,0.56,0.2985,Fall,Evening rush (16:00-19:00)
2012-11-07,20,4,15.15,256,1,0,2,7,249,0.32,0.49,0.3284,Fall,Evening (20:00-23:00)
2012-11-07,21,4,15.15,126,1,0,2,5,121,0.32,0.49,0.2985,Fall,Evening (20:00-23:00)
2012-11-07,22,4,14.395,60,1,0,3,4,56,0.3,0.56,0.2537,Fall,Evening (20:00-23:00)
2012-11-07,23,4,13.635,40,1,0,3,3,37,0.28,0.65,0.2239,Fall,Evening (20:00-23:00)
2012-11-08,0,4,13.635,15,1,0,3,1,14,0.28,0.61,0.2239,Fall,Late night (00:00-05:00)
2012-11-08,1,4,13.635,12,1,0,3,1,11,0.3,0.52,0.3582,Fall,Late night (00:00-05:00)
2012-11-08,2,4,14.395,6,1,0,2,1,5,0.3,0.49,0.2239,Fall,Late night (00:00-05:00)
2012-11-08,4,4,14.395,10,1,0,2,1,9,0.3,0.45,0.2836,Fall,Late night (00:00-05:00)
2012-11-08,5,4,14.395,35,1,0,2,0,35,0.3,0.42,0.2239,Fall,Late night (00:00-05:00)
